,ntsb_no_x,ev_date,ev_city,ev_state,ev_country,ev_year,ev_month,inj_tot_f,inj_tot_m,inj_tot_s,inj_tot_t,dec_latitude,dec_longitude,far_part,damage,acft_make,acft_model,Year,Hours,Accidents
2998,NYC83FA085,4/4/1983,CAPTREE ISLAND,NY,USA,1983,4,2,0,0,2,40.690684999999995,-73.319412,91,DEST,PIPER,PA-28RT-201,1980.0,"36,430",9.9
2999,NYC83FA087,4/8/1983,WELLSVILLE,NY,USA,1983,4,6,0,0,6,42.119709,-77.939643,91,DEST,PIPER,PA-32RT-300,1980.0,"36,430",9.9
3000,NYC83FA098,4/16/1983,BLUE BELL,PA,USA,1983,4,1,0,0,1,40.139247,-75.26009300000001,91,DEST,PIPER,PA-28-181,1980.0,"36,430",9.9
3001,NYC83FA105,4/30/1983,FARMINGDALE,NY,USA,1983,4,2,0,0,2,40.730743,-73.439941,91,DEST,PIPER,PA-38-112,1980.0,"36,430",9.9
3002,SEA83FA072,4/2/1983,CAMANO ISLAND,WA,USA,1983,4,2,0,0,2,48.210704,-122.280303,91,DEST,GLASAIR,SH2,1980.0,"36,430",9.9
3003,SEA83FA087,4/21/1983,2NM E. OF BLYN,WA,USA,1983,4,3,0,0,3,48.059024,-123.05953899999999,91,DEST,CESSNA,172P,1980.0,"36,430",9.9
3004,SEA83FA093,4/29/1983,RENTON,WA,USA,1983,4,2,0,0,2,47.460879999999996,-122.20981499999999,91,DEST,BEECH,77,1980.0,"36,430",9.9
3005,ANC83LA085,5/28/1983,GLENNALLEN,AK,USA,1983,5,1,1,0,2,62.099052,-145.530395,91,SUBS,PIPER,PA-12,1980.0,"36,430",9.9
3006,ATL83AA184,5/12/1983,TITUSVILLE,FL,USA,1983,5,3,0,0,3,28.57982,-80.819717,91,DEST,AERO COMMANDER,680,1980.0,"36,430",9.9
3007,ATL83FA174,5/2/1983,MURFREESBORO,TN,USA,1983,5,2,0,0,2,35.85049,-86.389053,91,DEST,PIPER,PA 32RT-300T,1980.0,"36,430",9.9
3008,ATL83FA178,5/7/1983,KENNESAW,GA,USA,1983,5,1,0,1,2,34.020938,-84.609039,91,SUBS,CESSNA,150,1980.0,"36,430",9.9
3009,ATL83FA179,5/7/1983,FORT VALLEY,GA,USA,1983,5,2,0,0,2,32.550827000000005,-83.880165,91,DEST,CESSNA,C-150H,1980.0,"36,430",9.9
3010,ATL83FA185,5/12/1983,CHERAW,SC,USA,1983,5,2,0,0,2,34.689842,-79.889099,91,DEST,CESSNA,150L,1980.0,"36,430",9.9
3011,ATL83FA194,5/21/1983,DUBLIN,VA,USA,1983,5,2,0,0,2,37.10083,-80.680038,91,DEST,BEECH,A23,1980.0,"36,430",9.9
3012,ATL83FA198,5/22/1983,CHESSON,AL,USA,1983,5,4,0,0,4,32.390956,-85.679016,91,DEST,BEECH,V35B,1980.0,"36,430",9.9
3013,CHI83LA232,5/27/1983,LEBANON,IN,USA,1983,5,0,0,0,3,40.05017,-86.469848,91,SUBS,BOEING,A75N1,1980.0,"36,430",9.9
3014,DEN83FA108,5/3/1983,ALPINE,WY,USA,1983,5,1,0,0,1,43.159091,-111.01021499999999,91,DEST,PIPER,28-180,1980.0,"36,430",9.9
3015,DEN83FA114,5/17/1983,BURNS,WY,USA,1983,5,1,0,0,1,41.189547999999995,-104.349067,91,DEST,PIPER,PA-28R,1980.0,"36,430",9.9
3016,DEN83FA116,5/22/1983,LANDER,WY,USA,1983,5,2,0,0,2,42.83007,-108.720275,91,DEST,CESSNA,172P,1980.0,"36,430",9.9
3017,DEN83FA120,5/25/1983,CANON CITY,CO,USA,1983,5,2,0,0,2,38.439388,-105.230842,91,DEST,PIPER,PA-38-112,1980.0,"36,430",9.9
3018,DEN83FA123,5/30/1983,HORSE CREEK,WY,USA,1983,5,1,0,0,1,41.410942,-105.180778,91,DEST,PIPER,24-180,1980.0,"36,430",9.9
3019,DEN83FTI04,5/23/1983,HAMILTON,MT,USA,1983,5,2,0,0,2,46.160621,-114.140251,91,DEST,CESSNA,152,1980.0,"36,430",9.9
3020,FTW83FA222,5/6/1983,IRAAN,TX,USA,1983,5,1,0,0,1,30.909374,-101.889587,91,DEST,CESSNA,170B,1980.0,"36,430",9.9
3021,FTW83FA226,5/10/1983,NEW BRAUNFELS,TX,USA,1983,5,4,0,0,4,29.489076,-98.39900899999999,91,DEST,CESSNA,182R,1980.0,"36,430",9.9
3022,FTW83FA245,5/22/1983,BROKEN ARROW,OK,USA,1983,5,1,0,1,2,36.030136,-95.779975,91,DEST,BREEZY,DRAKE-EDGAR,1980.0,"36,430",9.9
3023,FTW83FA252,5/30/1983,NEW ORLEANS,LA,USA,1983,5,1,0,0,1,29.970436,-90.030982,91,DEST,PIPER,PA-60,1980.0,"36,430",9.9
3024,FTW83FA253,5/30/1983,DECATUR,TX,USA,1983,5,1,0,0,1,33.230411,-97.590187,91,DEST,PIPER,PA28R200,1980.0,"36,430",9.9
3025,FTW83FA254,5/30/1983,HASKELL,TX,USA,1983,5,5,0,0,5,33.149497,-99.730758,91,DEST,PIPER,PA-28-180,1980.0,"36,430",9.9
3026,FTW83LA215,5/2/1983,PORT ARANSAS,TX,USA,1983,5,2,0,0,2,27.949195,-97.93083100000001,91,DEST,CESSNA,177B,1980.0,"36,430",9.9
3027,LAX83FA240,5/21/1983,MESA,AZ,USA,1983,5,2,0,0,2,33.380321,-111.87044499999999,91,DEST,RYAN,PT-22/ST-3KR,1980.0,"36,430",9.9
3028,LAX83FA241,5/23/1983,VAN NUYS,CA,USA,1983,5,2,0,0,4,34.190933,-118.489303,91,DEST,MOONEY,M20K,1980.0,"36,430",9.9
3029,LAX83FA246,5/23/1983,PORTOLA,CA,USA,1983,5,2,0,0,2,39.720565,-120.57008300000001,91,DEST,HERPST,VARIEZE,1980.0,"36,430",9.9
3030,LAX83FA256,5/31/1983,ANTIOCH,CA,USA,1983,5,4,0,0,4,37.990028,-121.81055400000001,91,DEST,BEECH,H35,1980.0,"36,430",9.9
3031,LAX83FVG11,5/2/1983,YREKE,CA,USA,1983,5,1,0,0,1,41.750961,-122.66945600000001,91,DEST,RIETMAN,WIDGET,1980.0,"36,430",9.9
3032,MIA83FA140,5/12/1983,PEMBROKE PINES,FL,USA,1983,5,1,0,1,2,25.990282999999998,-80.219512,91,DEST,GREAT LAKES,2T-1A-2,1980.0,"36,430",9.9
3033,MIA83FA143,5/17/1983,NEAR SOUTH BAY,FL,USA,1983,5,1,0,0,1,26.660660999999998,-80.709274,91,DEST,PIPER,PA-28-140,1980.0,"36,430",9.9
3034,MIA83FA145,5/23/1983,POMPANO BEACH,FL,USA,1983,5,1,0,1,2,26.229948999999998,-80.129684,91,DEST,PIPER,PA-22,1980.0,"36,430",9.9
3035,MIA83FA149,5/31/1983,FT. LAUDERDALE,FL,USA,1983,5,5,0,0,5,26.090799,-80.149085,91,DEST,PIPER,PA-23C-250,1980.0,"36,430",9.9
3036,NYC83FA107,5/1/1983,CORAM,NY,USA,1983,5,1,2,0,3,40.870418,-72.999267,91,DEST,PIPER,PA-24-250,1980.0,"36,430",9.9
3037,NYC83FA125,5/26/1983,HAINES FALLS,NY,USA,1983,5,1,0,0,1,42.199531,-74.089958,91,DEST,PIPER,PA-28-140,1980.0,"36,430",9.9
3038,NYC83FA126,5/30/1983,FARMINGDALE,NY,USA,1983,5,4,0,0,4,40.729949,-73.439888,91,DEST,BEECH,B36TC,1980.0,"36,430",9.9
3039,SEA83FA095,5/14/1983,EDMONDS,WA,USA,1983,5,1,0,0,1,47.800281,-122.36940700000001,91,DEST,MOONEY,M20,1980.0,"36,430",9.9
3040,SEA83FA103,5/22/1983,SOUTH PRAIRIE,WA,USA,1983,5,1,1,4,6,47.140246999999995,-122.09085,91,DEST,CESSNA,U206,1980.0,"36,430",9.9
3041,SEA83FA115,5/30/1983,NORTH BEND,WA,USA,1983,5,1,0,0,1,47.390617,-121.61090800000001,91,DEST,CESSNA,180J,1980.0,"36,430",9.9
3042,ATL83AA235,6/22/1983,ATMORE,AL,USA,1983,6,8,0,0,8,31.01935,-87.489494,91,DEST,CESSNA,421A,1980.0,"36,430",9.9
3043,ATL83FA213,6/4/1983,CALHOUN,GA,USA,1983,6,1,0,0,1,34.490444000000004,-84.940605,91,DEST,BELLANCA,8KCAB,1980.0,"36,430",9.9
3044,ATL83FA238,6/23/1983,MILLHAVEN,GA,USA,1983,6,1,0,1,2,32.750068,-81.629333,91,SUBS,CESSNA,172K,1980.0,"36,430",9.9
3045,ATL83FAMS1,6/29/1983,FLEETON,VA,USA,1983,6,2,0,0,2,37.85992,-76.290534,91,DEST,PIPER,PA-24,1980.0,"36,430",9.9
3046,CHI83FA239,6/5/1983,AUBURN,OH,USA,1983,6,1,0,0,1,41.429534000000004,-81.380317,91,DEST,BEECH,35,1980.0,"36,430",9.9
3047,CHI83FA258,6/15/1983,PORTER TOWNSHIP,WI,USA,1983,6,2,0,0,2,42.679140999999994,-89.009918,91,DEST,CESSNA,T210L,1980.0,"36,430",9.9
3048,CHI83FA267,6/20/1983,CAMBRIDGE,OH,USA,1983,6,2,0,0,2,40.019107,-81.580108,91,DEST,PIPER,PA28-161,1980.0,"36,430",9.9
3049,CHI83FA279,6/24/1983,CELINA,OH,USA,1983,6,1,0,0,1,40.549686,-84.57043399999999,91,DEST,"Smith, Ted Aerostar",601A,1980.0,"36,430",9.9
3050,DEN83FA131,6/2/1983,MONTICELLO,UT,USA,1983,6,2,0,0,2,37.979999,-109.28986299999998,91,DEST,AERO COMMANDER,680FL,1980.0,"36,430",9.9
3051,DEN83FA150,6/23/1983,GILLETTE,WY,USA,1983,6,1,0,4,5,44.460853,-105.70041599999999,91,DEST,LAKE,LA-4-200,1980.0,"36,430",9.9
3052,DEN83FTG01,6/23/1983,HARWOOD,ND,USA,1983,6,2,0,0,2,46.979186999999996,-96.869186,91,DEST,STOLP,SA750,1980.0,"36,430",9.9
3053,FTW83FA271,6/12/1983,PAMPA,TX,USA,1983,6,3,0,0,3,35.540805,-100.959869,91,DEST,CESSNA,TU206F,1980.0,"36,430",9.9
3054,FTW83FA276,6/14/1983,LAGRANGE,TX,USA,1983,6,1,0,1,2,29.900586999999998,-96.870346,91,DEST,GRUMMAN,AA1A,1980.0,"36,430",9.9
3055,FTW83FA299,6/28/1983,NORMAN,OK,USA,1983,6,2,0,0,2,35.209369,-97.43916999999999,91,DEST,AERO COMMANDER,680-F,1980.0,"36,430",9.9
3056,FTW83FA302,6/29/1983,EL CAMPO,TX,USA,1983,6,2,0,0,2,29.189689,-96.270324,91,SUBS,CESSNA,150J,1980.0,"36,430",9.9
3057,FTW83FA303,6/29/1983,HOUSTON,TX,USA,1983,6,2,0,0,4,29.650499,-95.280342,91,DEST,GRUMMAN AMERICAN,AA-5A,1980.0,"36,430",9.9
3058,FTW83FA303,6/29/1983,HOUSTON,TX,USA,1983,6,2,0,0,4,29.650499,-95.280342,91,DEST,Beech,BH-125,1980.0,"36,430",9.9
3059,LAX83FA260,6/1/1983,BUCKEYE,AZ,USA,1983,6,2,0,0,2,33.379577000000005,-112.55043,91,DEST,PIPER,PA-32 300C,1980.0,"36,430",9.9
3060,LAX83FA267,6/7/1983,MESA,AZ,USA,1983,6,1,0,0,1,33.430366,-111.709457,91,DEST,CESSNA,152,1980.0,"36,430",9.9
3061,LAX83FA276,6/8/1983,EL CAJON,CA,USA,1983,6,2,0,0,2,32.789993,-116.959625,91,DEST,PIPER,PA-28-181,1980.0,"36,430",9.9
3062,LAX83FA279,6/11/1983,VAN NUYS,CA,USA,1983,6,2,0,0,2,34.20074,-118.440124,91,DEST,BEECH,95-B55,1980.0,"36,430",9.9
3063,LAX83FA298,6/24/1983,PACOIMA,CA,USA,1983,6,1,0,0,1,34.249984000000005,-118.41068200000001,91,DEST,CESSNA,152,1980.0,"36,430",9.9
3064,LAX83FA305,6/25/1983,GEYSERVILLE,CA,USA,1983,6,2,0,0,2,38.730705,-122.909675,91,DEST,PROUT,LONG-EZE,1980.0,"36,430",9.9
3065,LAX83FVG12,6/4/1983,REDDING,CA,USA,1983,6,1,0,0,1,40.51992,-122.31903799999999,91,DEST,YARNELL,GRASS HOPPER,1980.0,"36,430",9.9
3066,LAX83LA265,6/6/1983,SHOW LOW,AZ,USA,1983,6,1,0,1,2,34.229003000000006,-110.07053300000001,91,SUBS,CESSNA,150,1980.0,"36,430",9.9
3067,LAX83LA291,6/18/1983,DUCOR,CA,USA,1983,6,1,0,0,1,35.860919,-118.990425,91,DEST,BELLANCA,17-31A,1980.0,"36,430",9.9
3068,MIA83FA152,6/5/1983,SEBASTIAN,FL,USA,1983,6,6,0,0,6,27.780540000000002,-80.480804,91,DEST,PIPER,PA-32-260,1980.0,"36,430",9.9
3069,MIA83FA158,6/8/1983,FORT LAUDERDALE,FL,USA,1983,6,1,0,0,1,26.189088,-80.100593,91,DEST,PIPER,PA-23-250,1980.0,"36,430",9.9
3070,MKC83FA127,6/12/1983,NEWTON,IA,USA,1983,6,2,0,0,2,41.690563,-93.040283,91,DEST,PIPER,PA-32-260,1980.0,"36,430",9.9
3071,MKC83FA128,6/12/1983,KNOXVILLE,IA,USA,1983,6,4,0,0,4,41.310054,-93.099975,91,DEST,BEECH,J35,1980.0,"36,430",9.9
3072,MKC83FA133,6/23/1983,3M SE OF BENTON,MO,USA,1983,6,3,0,1,4,37.090576,-89.559364,91,DEST,PIPER,PA-24-250,1980.0,"36,430",9.9
3073,MKC83FA136,6/28/1983,NELIGH,NE,USA,1983,6,2,0,0,2,42.129051000000004,-98.019187,91,DEST,CESSNA,152,1980.0,"36,430",9.9
3074,NYC83FA142,6/12/1983,COLLEGEVILLE,PA,USA,1983,6,2,0,0,2,40.17918,-75.44989699999999,91,DEST,PIPER,PA-18A-150,1980.0,"36,430",9.9
3075,SEA83FA118,6/8/1983,GOV'T CAMP,OR,USA,1983,6,4,0,0,4,45.270618,-121.70947199999999,91,DEST,PIPER,PA28RT-201T,1980.0,"36,430",9.9
3076,SEA83FA127,6/16/1983,STEHEKIN,WA,USA,1983,6,2,0,2,4,48.339012,-120.69949299999999,91,DEST,PIPER,PA-24-250,1980.0,"36,430",9.9
3077,SEA83FA131,6/19/1983,GLACIER PEAK,WA,USA,1983,6,5,0,0,5,48.190181,-121.21021999999999,91,DEST,PIPER,PA-32-300,1980.0,"36,430",9.9
3078,SEA83FA141,6/30/1983,ALBANY,OR,USA,1983,6,1,0,0,1,44.620948,-123.130416,91,DEST,MONNETT - LARSEN,MONI,1980.0,"36,430",9.9
3079,SEA83FYK04,6/5/1983,BEND,OR,USA,1983,6,1,0,0,1,44.069828,-121.24908400000001,91,DEST,HOMEBUILT,CHRISTEN EAGLE II,1980.0,"36,430",9.9
3080,ANC83FA126,7/20/1983,FAIRBANKS,AK,USA,1983,7,1,0,0,1,64.810516,-147.72061100000002,91,SUBS,Helio,H395,1980.0,"36,430",9.9
3081,ANC83FA137,7/31/1983,BIG LAKE,AK,USA,1983,7,1,0,1,2,61.160587,-149.99073700000002,91,DEST,GRUMMAN,G-44A,1980.0,"36,430",9.9
3082,ATL83AA285,7/20/1983,LOST CREEK,WV,USA,1983,7,4,0,0,4,39.149333,-80.349807,91,DEST,PIPER,PA-31P,1980.0,"36,430",9.9
3083,ATL83FA249,7/2/1983,MARTINEZ,GA,USA,1983,7,2,0,0,2,33.51976,-82.090873,91,DEST,HAMILTON,T-28R-2,1980.0,"36,430",9.9
3084,ATL83FA262,7/9/1983,MCCOMB,MS,USA,1983,7,2,0,0,2,31.239963,-90.460006,91,DEST,BEECH,N35,1980.0,"36,430",9.9
3085,ATL83FA263,7/10/1983,ROOPVILLE,GA,USA,1983,7,1,0,1,2,33.450908,-85.130691,91,DEST,CESSNA,152,1980.0,"36,430",9.9
3086,ATL83FKJ05,7/9/1983,GADSDEN,AL,USA,1983,7,2,0,0,2,34.080223,-85.990859,91,DEST,AERONCA,7BCM L-16A,1980.0,"36,430",9.9
3087,CHI83AA326,7/20/1983,CLEVELAND,OH,USA,1983,7,6,0,0,6,41.430027,-81.820945,91,DEST,AERO COMMANDER,685,1980.0,"36,430",9.9
3088,CHI83FA291,7/3/1983,ROGERS,OH,USA,1983,7,2,0,2,4,40.79047,-80.619499,91,DEST,PIPER,PA-22,1980.0,"36,430",9.9
3089,CHI83FA319,7/18/1983,HIBBING,MN,USA,1983,7,1,0,0,1,47.399364,-92.940528,91,DEST,BELLANCA,17-30,1980.0,"36,430",9.9
3090,CHI83FA336,7/28/1983,VALPARISO,IN,USA,1983,7,1,0,0,1,41.469951,-87.050003,91,DEST,AMERICAN AEROLIGHTS,EAGLE 2,1980.0,"36,430",9.9
3091,DEN83FA180,7/27/1983,PITKIN,CO,USA,1983,7,4,0,0,4,38.599601,-106.509239,91,DEST,PIPER,PA-28-235C,1980.0,"36,430",9.9
3092,FTW83FA310,7/1/1983,ENID,OK,USA,1983,7,2,0,0,2,36.399181,-97.86056500000001,91,DEST,BEECH,A36,1980.0,"36,430",9.9
3093,FTW83FA313,7/5/1983,ODESSA,TX,USA,1983,7,1,0,1,2,31.849555,-102.35987,91,DEST,TAYLORCRAFT,BCS 12-65,1980.0,"36,430",9.9
3094,FTW83FA319,7/6/1983,NEWPORT,AR,USA,1983,7,2,0,0,2,35.620521000000004,-91.229286,91,DEST,GRUMMAN,AA-1B,1980.0,"36,430",9.9
3095,LAX83FA335,7/14/1983,FONTANA,CA,USA,1983,7,1,0,0,1,34.079376,-117.46025800000001,91,DEST,BELLANCA,7KCAB,1980.0,"36,430",9.9
3096,LAX83FA341,7/16/1983,GRASS VALLEY,CA,USA,1983,7,3,0,0,3,39.180023,-120.98013999999999,91,DEST,CESSNA,177,1980.0,"36,430",9.9
3097,LAX83FA346,7/19/1983,MOJAVE,CA,USA,1983,7,1,0,0,1,35.070552,-118.180213,91,DEST,VARIEZE,1,1980.0,"36,430",9.9
3098,LAX83FA348,7/22/1983,WATSONVILLE,CA,USA,1983,7,2,0,0,2,36.949977000000004,-121.72096200000001,91,DEST,CESSNA,T210N,1980.0,"36,430",9.9
3099,LAX83FA371,7/31/1983,PLEASANTON,CA,USA,1983,7,1,0,0,1,37.650566,-121.849372,91,DEST,CESSNA,152,1980.0,"36,430",9.9
3100,LAX83FUA06,7/23/1983,SEAL BEACH,CA,USA,1983,7,1,0,0,1,33.750408,-118.069671,91,DEST,RAND ROBINSON,KR-1,1980.0,"36,430",9.9
3101,LAX83FVG15,7/30/1983,DAVIS,CA,USA,1983,7,2,0,0,2,38.550384,-121.800315,91,DEST,GREAT LAKES,2T-1A-Z,1980.0,"36,430",9.9
3102,LAX83FVM09,7/3/1983,OCEANO,CA,USA,1983,7,2,0,0,2,35.040489,-120.620414,91,DEST,TWITCHELL,LONG-EZE,1980.0,"36,430",9.9
3103,LAX83LA355,7/23/1983,STONYFORD,CA,USA,1983,7,1,0,0,1,39.270874,-122.45963200000001,91,DEST,CESSNA,A150K,1980.0,"36,430",9.9
3104,MIA83FA173,7/1/1983,LORIDA,FL,USA,1983,7,1,0,0,1,27.340055,-81.190071,91,DEST,TAYLORCRAFT,TC-19,1980.0,"36,430",9.9
3105,MIA83FA175,7/3/1983,NEAR CAPTIVA,FL,USA,1983,7,2,0,0,2,26.579313,-82.20976999999999,91,DEST,LONG,EZE,1980.0,"36,430",9.9
3106,MKC83FA161,7/20/1983,CHESTERFIELD,MO,USA,1983,7,2,0,0,2,38.660072,-90.20942600000001,91,DEST,AMERICAN EAGLE,2-PLACE,1980.0,"36,430",9.9
3107,NYC83FA171,7/11/1983,FARMINGDALE,NY,USA,1983,7,2,0,0,2,40.72903,-73.439476,91,DEST,STINSON,108,1980.0,"36,430",9.9
3108,NYC83FA192,7/24/1983,ACRA,NY,USA,1983,7,1,0,0,1,42.329181,-74.090713,91,DEST,BEECH,V35A,1980.0,"36,430",9.9
3109,NYC83FA193,7/28/1983,BAYPORT,NY,USA,1983,7,2,0,0,2,40.730049,-73.440315,91,DEST,North American Rockwell Corp.,680,1980.0,"36,430",9.9
3110,NYC83FFJ03,7/22/1983,ALLEGANY,NY,USA,1983,7,1,0,0,1,42.09037,-78.489463,91,DEST,SOPWITH,TRIPLANE,1980.0,"36,430",9.9
3111,NYC83FGM04,7/30/1983,JOHNSTOWN,PA,USA,1983,7,1,0,0,1,40.320938,-78.910179,91,DEST,CHAMBERLAIN,KR-1,1980.0,"36,430",9.9
3112,SEA83FA142,7/6/1983,MARSHALL,WA,USA,1983,7,1,1,0,2,47.560520000000004,-117.50000700000001,91,DEST,VANS-RUPERT,RV-4,1980.0,"36,430",9.9
3113,ANC83FA146,8/15/1983,ANCHORAGE,AK,USA,1983,8,2,0,0,2,61.179965,-149.879592,91,DEST,CESSNA,C-206,1980.0,"36,430",9.9
3114,ANC83FA152,8/25/1983,FAREWELL,AK,USA,1983,8,3,0,0,3,63.61095,-154.780975,91,DEST,CESSNA,A-185F,1980.0,"36,430",9.9
3115,ANC83FA154,8/27/1983,FAIRBANKS,AK,USA,1983,8,3,0,0,3,64.809173,-147.719985,91,DEST,CESSNA,180,1980.0,"36,430",9.9
3116,ATL83AA305,8/1/1983,ELKIN,NC,USA,1983,8,3,0,0,3,36.229217,-80.840499,91,DEST,BEECH,F35,1980.0,"36,430",9.9
3117,CHI83FA334,8/4/1983,DWIGHT,IL,USA,1983,8,2,0,0,2,41.089778,-88.420242,91,DEST,PIPER,PA-28-181,1980.0,"36,430",9.9
3118,CHI83FA347,8/2/1983,MUSKEGON,MI,USA,1983,8,1,0,2,3,43.289749,-86.289588,91,DEST,NORTH AMERICAN,AT-6D,1980.0,"36,430",9.9
3119,CHI83FA365,8/6/1983,MARSEILLES,IL,USA,1983,8,1,0,0,1,41.319915,-88.67958,91,DEST,CESSNA,182,1980.0,"36,430",9.9
3120,CHI83FA366,8/7/1983,RICHMOND,OH,USA,1983,8,3,0,0,3,40.429988,-80.770088,91,DEST,ROCKWELL,114,1980.0,"36,430",9.9
3121,CHI83FA371,8/6/1983,OSHKOSH,WI,USA,1983,8,1,0,0,1,44.019954,-88.619049,91,SUBS,SIAI-MARCHETTI,F.260C,1980.0,"36,430",9.9
3122,CHI83FA387,8/20/1983,WAUKEGAN,IL,USA,1983,8,2,0,0,2,42.37038,-87.86074,91,DEST,AEROTEK,PITTS S-2A,1980.0,"36,430",9.9
3123,CHI83FA402,8/30/1983,CASSOPOLIS,MI,USA,1983,8,1,0,1,2,41.910090999999994,-85.999771,91,DEST,BEECH,58P,1980.0,"36,430",9.9
3124,CHI83LA357,8/4/1983,FRANKLIN,WI,USA,1983,8,1,0,0,1,42.879630999999996,-88.00035,91,DEST,BLACK,KR1,1980.0,"36,430",9.9
3125,DEN83FA193,8/20/1983,WEST JORDAN,UT,USA,1983,8,1,0,2,3,40.619171,-111.97901100000001,91,DEST,CESSNA,421A,1980.0,"36,430",9.9
3126,DEN83FA203,8/11/1983,SEVIER,UT,USA,1983,8,2,0,0,2,38.579677000000004,-112.31974,91,DEST,CESSNA,140A,1980.0,"36,430",9.9
3127,FTW83FA361,8/7/1983,SEMINOLE,TX,USA,1983,8,3,0,0,3,32.710815000000004,-102.65068000000001,91,DEST,PIPER,PA-28RT-201T,1980.0,"36,430",9.9
3128,FTW83FA362,8/7/1983,EL PASO,TX,USA,1983,8,3,0,1,4,31.800268,-106.360702,91,DEST,CESSNA,172F,1980.0,"36,430",9.9
3129,FTW83FA373,8/12/1983,VILLE PLATTE,LA,USA,1983,8,2,0,0,2,30.690176,-92.280532,91,DEST,PIPER,PA-28-181,1980.0,"36,430",9.9
3130,FTW83FA384,8/18/1983,EL PASO,TX,USA,1983,8,4,0,0,4,31.799253000000004,-106.36045800000001,91,DEST,PIPER,PA-28-161,1980.0,"36,430",9.9
3131,FTW83FA387,8/21/1983,CONCHAS,NM,USA,1983,8,4,0,0,4,35.289553999999995,-104.189666,91,DEST,BEECH,V35,1980.0,"36,430",9.9
3132,FTW83FA407,8/31/1983,POST,TX,USA,1983,8,2,0,0,2,33.189144,-101.379875,91,DEST,LUSCOMBE,8C,1980.0,"36,430",9.9
3133,LAX83FA377,8/6/1983,SAN SIMEON,CA,USA,1983,8,4,0,0,4,35.69083,-121.19913400000002,91,DEST,CESSNA,172,1980.0,"36,430",9.9
3134,LAX83FA388,8/16/1983,KERNVILLE,CA,USA,1983,8,2,0,1,3,35.729614,-118.38916699999999,91,DEST,CESSNA,P206B,1980.0,"36,430",9.9
3135,LAX83FA397,8/13/1983,KERNVILLE,CA,USA,1983,8,1,0,0,1,35.72948,-118.390151,91,DEST,Ercoupe (Eng & Research Corp.),415-C,1980.0,"36,430",9.9
3136,LAX83FA398,8/21/1983,LA JOLLA,CA,USA,1983,8,1,0,0,1,32.860282,-117.23976100000002,91,DEST,CHAMPION,7GCAA,1980.0,"36,430",9.9
3137,LAX83FUJ15,8/2/1983,TUCSON,AZ,USA,1983,8,1,0,0,1,32.540706,-110.950805,91,DEST,GRAU,VARI-EZE,1980.0,"36,430",9.9
3138,LAX83LA468,8/6/1983,ESSEX,CA,USA,1983,8,3,0,0,3,34.959396000000005,-115.309371,91,DEST,MOONEY,M20K,1980.0,"36,430",9.9
3139,MIA83FA202,8/14/1983,EBRO,FL,USA,1983,8,5,0,0,5,30.439660999999997,-85.879402,91,DEST,ROCKWELL,114A,1980.0,"36,430",9.9
3140,MIA83FA216,8/30/1983,MARATHON,FL,USA,1983,8,1,0,0,1,24.710746,-81.07901,91,DEST,PIPER,PA-28-161,1980.0,"36,430",9.9
3141,MKC83FA199,8/24/1983,BOONVILLE,MO,USA,1983,8,2,0,0,2,38.959083,-92.739685,91,DEST,CHAMPION,7KCAB,1980.0,"36,430",9.9
3142,MKC83FA205,8/29/1983,CHESTERFIELD,MO,USA,1983,8,2,0,0,2,38.649494,-90.530929,91,SUBS,PIPER,PA-24-151,1980.0,"36,430",9.9
3143,NYC83FA207,8/12/1983,SCRANTON,PA,USA,1983,8,1,0,0,1,41.410315999999995,-75.669311,91,DEST,CESSNA,310Q,1980.0,"36,430",9.9
3144,NYC83FGM05,8/29/1983,BUTLER,PA,USA,1983,8,1,0,0,1,40.859344,-79.889198,91,DEST,CESSNA,152,1980.0,"36,430",9.9
3145,SEA83FA168,8/7/1983,SHELTON,WA,USA,1983,8,1,0,1,2,47.229831,-123.2005,91,DEST,PIETONPOL-IMRIE,AIRCAMPER,1980.0,"36,430",9.9
3146,SEA83FA178,8/14/1983,GRANITE FALLS,WA,USA,1983,8,1,0,0,1,48.050693,-121.739379,91,DEST,CESSNA,150,1980.0,"36,430",9.9
3147,SEA83FA187,8/28/1983,NEAR ELK RIVER,ID,USA,1983,8,3,0,0,3,45.799407,-115.50906299999998,91,DEST,CESSNA,182C,1980.0,"36,430",9.9
3148,SEA83FA189,8/31/1983,EVERETT,WA,USA,1983,8,1,0,0,1,47.890594,-122.249572,91,DEST,PIPER,PA-28-140,1980.0,"36,430",9.9
3149,SEA83FYA02,8/14/1983,NR JACKPOT,NV,USA,1983,8,1,0,1,2,41.87997,-114.77909,91,SUBS,PIPER,PA-22-108,1980.0,"36,430",9.9
3150,ANC83FA161,9/5/1983,KASILOF,AK,USA,1983,9,3,0,0,3,60.27985,-151.260818,91,SUBS,BELLANCA,7GCBC,1980.0,"36,430",9.9
3151,ANC83FA167,9/10/1983,KOTZEBUE,AK,USA,1983,9,1,0,0,2,67.240371,-161.189865,91,DEST,PIPER,PA-18,1980.0,"36,430",9.9
3152,ATL83FA365,9/11/1983,MILLINGTON,TN,USA,1983,9,2,0,0,2,35.330978,-89.88080500000001,91,DEST,NORTH AMERICAN,SNJ,1980.0,"36,430",9.9
